id,menu_cat_id,combo_id,combo_qty,combo_item_id,combo_item_name,combo_item_code,combo_item_qty,update_qty,unit_price,top_up,old_unit_price,is_default,is_delete,brand_id
1728,20,999343,1,999343604,"CB25d Superberries Event",CB2,1,0,4.72,0.00,0.00,0,0,2
1729,20,999343,1,999343598,"CB23d Passion Fruity Smoothie Event",CB2,1,0,4.72,0.00,0.00,0,0,2
1730,20,999343,1,999343619,"CB17d Hot Thai-Me-Up Event",CB1,1,0,4.72,0.00,0.00,0,0,2
1731,20,999343,1,999343643,"CB35d Iced Dark Chocolate Event",CB3,1,0,4.72,0.00,0.00,0,0,2
1732,36,999344,1,999344302,"CB01a Iced Cha Yen ",CB0,1,0,4.84,0.00,0.00,0,0,2
1733,36,999344,1,999344300,"CB02d Iced Thai Green Tea",CB0,1,0,4.84,0.00,0.00,0,0,2
1734,36,999344,1,999344299,"CB03a Iced Thai Lemon Tea",CB0,1,0,4.84,0.00,0.00,0,0,2
1735,36,999344,1,999344301,"CB04a Iced Thai Coffee",CB0,1,0,4.84,0.00,0.00,0,0,2
1736,29,999344,1,999344308,"K01 Mini Sangkaya",K01,1,0,4.50,0.00,0.00,0,0,2
1737,37,999345,2,999345353,"CB01b Iced Cha Yen",CB0,2,0,6.40,0.00,0.00,0,0,2
1738,37,999345,2,999345351,"CB02b Iced Thai Green Tea",CB0,2,0,6.40,0.00,0.00,0,0,2
1739,37,999345,2,999345350,"CB03b Iced Thai Lemon Tea",CB0,2,0,6.40,0.00,0.00,0,0,2
1740,37,999345,2,999345352,"CB04b Iced Thai Coffee",CB0,2,0,6.40,0.00,0.00,0,0,2
1741,29,999345,1,999345307,"F12 Sangkaya Steamed Bread",F12,1,0,5.97,0.00,0.00,0,0,2
1742,4,999346,2,999346033,"B01 Thai Iced Tea",B01,2,0,0.00,0.00,0.00,0,0,1
1743,4,999346,2,999346034,"B02 Thai Iced Coffee",B02,2,0,0.00,0.00,0.00,0,0,1
1744,4,999346,2,999346035,"B03 Thai Iced Green Tea",B03,2,0,0.00,0.00,0.00,0,0,1
1745,4,999346,2,999346036,"B04 Thai Iced Lemon Tea",B04,2,0,0.00,0.00,0.00,0,0,1
1746,1,999346,6,999346054,"N01 P. Beef Thai Rice Noodle",N01,6,0,1.58,0.00,0.00,0,0,1
1747,1,999346,6,999346056,"N03 P. Chick Thai Rice Noodle",N03,6,0,1.58,0.00,0.00,0,0,1
1748,1,999346,6,999346072,"N09 P. Beef Springy Noodle",N09,6,0,1.58,0.00,0.00,0,0,1
1749,1,999346,6,999346074,"N11 P. Chick Springy  Noodle",N11,6,0,1.58,0.00,0.00,0,0,1
1750,1,999346,6,999346094,"N14 D. Beef Thai Rice Noodle",N14,6,0,1.58,0.00,0.00,0,0,1
1751,1,999346,6,999346096,"N16 D. Chick Thai Rice Noodle",N16,6,0,1.58,0.00,0.00,0,0,1
1752,1,999346,6,999346490,"N22 D. Beef Thai Springgy Noodle",N22,6,0,1.58,0.00,0.00,0,0,1
1753,1,999346,6,999346500,"N24 D. Chick Thai Springgy Noodle",N24,6,0,1.58,0.00,0.00,0,0,1
1754,1,999346,6,999346581,"N37 Kuey Chap Chicken Rice Noodle",N37,6,0,1.58,0.00,0.00,0,0,1
1755,1,999346,6,999346582,"N38 Kuey Chap Chicken Springy Noodle",N38,6,0,1.58,0.00,0.00,0,0,1
1756,1,999346,6,999346585,"N41 Clear T. Chicken Rice Noodle",N41,6,0,1.58,0.00,0.00,0,0,1
1757,1,999346,6,999346586,"N42 Clear T. Chicken Springy Noodle",N42,6,0,1.58,0.00,0.00,0,0,1
1758,1,999346,6,999346587,"N43 Kuey Chap Beef Rice Noodle",N43,6,0,1.58,0.00,0.00,0,0,1
1759,1,999346,6,999346588,"N44 Kuey Chap Beef Springy Noodle",N44,6,0,1.58,0.00,0.00,0,0,1
1760,1,999346,6,999346589,"N45 Clear T. Beef Rice Noodle",N45,6,0,1.58,0.00,0.00,0,0,1
1761,1,999346,6,999346590,"N46 Clear T. Beef Springy Noodle",N46,6,0,1.58,0.00,0.00,0,0,1
1762,1,999346,6,999346617,"Y17 Dry T. Beef Thai R. Noodle",Y17,6,0,1.58,0.00,0.00,0,0,1
1763,1,999346,6,999346618,"Y18 Dry T. Beef Springy Noodle",Y18,6,0,1.58,0.00,0.00,0,0,1
1764,1,999346,6,999346619,"Y19 Dry T. Chicken Thai R. Noodle",Y19,6,0,1.58,0.00,0.00,0,0,1
1765,1,999346,6,999346620,"Y20 Dry T. Chicken Springy Noodle",Y20,6,0,1.58,0.00,0.00,0,0,1
1766,1,999346,6,999346624,"Y22 SUKI SOUP RICE BEEF NOODLE ",Y22,6,0,1.58,0.00,0.00,0,0,1
1767,1,999346,6,999346627,"Y23 SUKI SOUP BEEF SPRINGY NOODLE",Y23,6,0,1.58,0.00,0.00,0,0,1
1768,1,999346,6,999346630,"Y24 SUKI SOUP CHICK RICE NOODLE",Y24,6,0,1.58,0.00,0.00,0,0,1
1769,1,999346,6,999346633,"Y25 SUKI SOUP CHICK SPRINGY NOODLE",Y25,6,0,1.58,0.00,0.00,0,0,1
1770,10,999346,6,999346638,"A01 Fried Wanton Skin ",A01,6,0,1.58,0.00,0.00,0,0,1
1771,10,999346,6,999346374,"A02 Fried Chicken Skin ",A02,6,0,1.58,0.00,0.00,0,0,1
1772,4,999347,2,999347033,"B01 Thai Iced Tea",B01,2,0,0.00,0.00,0.00,0,0,1
1773,4,999347,2,999347034,"B02 Thai Iced Coffee",B02,2,0,0.00,0.00,0.00,0,0,1
1774,4,999347,2,999347035,"B03 Thai Iced Green Tea",B03,2,0,0.00,0.00,0.00,0,0,1
1775,4,999347,2,999347036,"B04 Thai Iced Lemon Tea",B04,2,0,0.00,0.00,0.00,0,0,1
1776,1,999347,13,999347054,"N01 P. Beef Thai Rice Noodle",N01,13,0,1.46,0.00,0.00,0,0,1
1777,1,999347,13,999347056,"N03 P. Chick Thai Rice Noodle",N03,13,0,1.46,0.00,0.00,0,0,1
1778,1,999347,13,999347072,"N09 P. Beef Springy Noodle",N09,13,0,1.46,0.00,0.00,0,0,1
1779,1,999347,13,999347074,"N11 P. Chick Springy  Noodle",N11,13,0,1.46,0.00,0.00,0,0,1
1780,1,999347,13,999347094,"N14 D. Beef Thai Rice Noodle",N14,13,0,1.46,0.00,0.00,0,0,1
1781,1,999347,13,999347096,"N16 D. Chick Thai Rice Noodle",N16,13,0,1.46,0.00,0.00,0,0,1
1782,1,999347,13,999347490,"N22 D. Beef Thai Springgy Noodle",N22,13,0,1.46,0.00,0.00,0,0,1
1783,1,999347,13,999347500,"N24 D. Chick Thai Springgy Noodle",N24,13,0,1.46,0.00,0.00,0,0,1
1784,1,999347,13,999347581,"N37 Kuey Chap Chicken Rice Noodle",N37,13,0,1.46,0.00,0.00,0,0,1
1785,1,999347,13,999347582,"N38 Kuey Chap Chicken Springy Noodle",N38,13,0,1.46,0.00,0.00,0,0,1
1786,1,999347,13,999347585,"N41 Clear T. Chicken Rice Noodle",N41,13,0,1.46,0.00,0.00,0,0,1
1787,1,999347,13,999347586,"N42 Clear T. Chicken Springy Noodle",N42,13,0,1.46,0.00,0.00,0,0,1
1788,1,999347,13,999347587,"N43 Kuey Chap Beef Rice Noodle",N43,13,0,1.46,0.00,0.00,0,0,1
1789,1,999347,13,999347588,"N44 Kuey Chap Beef Springy Noodle",N44,13,0,1.46,0.00,0.00,0,0,1
1790,1,999347,13,999347589,"N45 Clear T. Beef Rice Noodle",N45,13,0,1.46,0.00,0.00,0,0,1
1791,1,999347,13,999347590,"N46 Clear T. Beef Springy Noodle",N46,13,0,1.46,0.00,0.00,0,0,1
1792,1,999347,13,999347617,"Y17 Dry T. Beef Thai R. Noodle",Y17,13,0,1.46,0.00,0.00,0,0,1
1793,1,999347,13,999347618,"Y18 Dry T. Beef Springy Noodle",Y18,13,0,1.46,0.00,0.00,0,0,1
1794,1,999347,13,999347619,"Y19 Dry T. Chicken Thai R. Noodle",Y19,13,0,1.46,0.00,0.00,0,0,1
1795,1,999347,13,999347620,"Y20 Dry T. Chicken Springy Noodle",Y20,13,0,1.46,0.00,0.00,0,0,1
1796,1,999347,13,999347624,"Y22 SUKI SOUP RICE BEEF NOODLE ",Y22,13,0,1.46,0.00,0.00,0,0,1
1797,1,999347,13,999347627,"Y23 SUKI SOUP BEEF SPRINGY NOODLE",Y23,13,0,1.46,0.00,0.00,0,0,1
1798,1,999347,13,999347630,"Y24 SUKI SOUP CHICK RICE NOODLE",Y24,13,0,1.46,0.00,0.00,0,0,1
1799,1,999347,13,999347633,"Y25 SUKI SOUP CHICK SPRINGY NOODLE",Y25,13,0,1.46,0.00,0.00,0,0,1
1800,10,999347,13,999347638,"A01 Fried Wanton Skin ",A01,13,0,1.46,0.00,0.00,0,0,1
1801,10,999347,13,999347374,"A02 Fried Chicken Skin ",A02,13,0,1.46,0.00,0.00,0,0,1
1802,4,999348,2,999348033,"B01 Thai Iced Tea",B01,2,0,0.00,0.00,0.00,0,0,1
1803,4,999348,2,999348034,"B02 Thai Iced Coffee",B02,2,0,0.00,0.00,0.00,0,0,1
1804,4,999348,2,999348035,"B03 Thai Iced Green Tea",B03,2,0,0.00,0.00,0.00,0,0,1
1805,4,999348,2,999348036,"B04 Thai Iced Lemon Tea",B04,2,0,0.00,0.00,0.00,0,0,1
1806,1,999348,20,999348054,"N01 P. Beef Thai Rice Noodle",N01,20,0,1.43,0.00,0.00,0,0,1
1807,1,999348,20,999348056,"N03 P. Chick Thai Rice Noodle",N03,20,0,1.43,0.00,0.00,0,0,1
1808,1,999348,20,999348072,"N09 P. Beef Springy Noodle",N09,20,0,1.43,0.00,0.00,0,0,1
1809,1,999348,20,999348074,"N11 P. Chick Springy  Noodle",N11,20,0,1.43,0.00,0.00,0,0,1
1810,1,999348,20,999348094,"N14 D. Beef Thai Rice Noodle",N14,20,0,1.43,0.00,0.00,0,0,1
1811,1,999348,20,999348096,"N16 D. Chick Thai Rice Noodle",N16,20,0,1.43,0.00,0.00,0,0,1
1812,1,999348,20,999348490,"N22 D. Beef Thai Springgy Noodle",N22,20,0,1.43,0.00,0.00,0,0,1
1813,1,999348,20,999348500,"N24 D. Chick Thai Springgy Noodle",N24,20,0,1.43,0.00,0.00,0,0,1
1814,1,999348,20,999348581,"N37 Kuey Chap Chicken Rice Noodle",N37,20,0,1.43,0.00,0.00,0,0,1
1815,1,999348,20,999348582,"N38 Kuey Chap Chicken Springy Noodle",N38,20,0,1.43,0.00,0.00,0,0,1
1816,1,999348,20,999348585,"N41 Clear T. Chicken Rice Noodle",N41,20,0,1.43,0.00,0.00,0,0,1
1817,1,999348,20,999348586,"N42 Clear T. Chicken Springy Noodle",N42,20,0,1.43,0.00,0.00,0,0,1
1818,1,999348,20,999348587,"N43 Kuey Chap Beef Rice Noodle",N43,20,0,1.43,0.00,0.00,0,0,1
1819,1,999348,20,999348588,"N44 Kuey Chap Beef Springy Noodle",N44,20,0,1.43,0.00,0.00,0,0,1
1820,1,999348,20,999348589,"N45 Clear T. Beef Rice Noodle",N45,20,0,1.43,0.00,0.00,0,0,1
1821,1,999348,20,999348590,"N46 Clear T. Beef Springy Noodle",N46,20,0,1.43,0.00,0.00,0,0,1
1822,1,999348,20,999348617,"Y17 Dry T. Beef Thai R. Noodle",Y17,20,0,1.43,0.00,0.00,0,0,1
1823,1,999348,20,999348618,"Y18 Dry T. Beef Springy Noodle",Y18,20,0,1.43,0.00,0.00,0,0,1
1824,1,999348,20,999348619,"Y19 Dry T. Chicken Thai R. Noodle",Y19,20,0,1.43,0.00,0.00,0,0,1
1825,1,999348,20,999348624,"Y22 SUKI SOUP RICE BEEF NOODLE ",Y22,20,0,1.43,0.00,0.00,0,0,1
1826,1,999348,20,999348627,"Y23 SUKI SOUP BEEF SPRINGY NOODLE",Y23,20,0,1.43,0.00,0.00,0,0,1
1827,1,999348,20,999348630,"Y24 SUKI SOUP CHICK RICE NOODLE",Y24,20,0,1.43,0.00,0.00,0,0,1
1828,1,999348,20,999348633,"Y25 SUKI SOUP CHICK SPRINGY NOODLE",Y25,20,0,1.43,0.00,0.00,0,0,1
1829,10,999348,20,999348638,"A01 Fried Wanton Skin ",A01,20,0,1.43,0.00,0.00,0,0,1
1830,10,999348,20,999348379,"A04 Fried Chicken Meat Ball ",A04,20,0,1.43,0.00,0.00,0,0,1
1831,1,999349,6,999349054,"N01 P. Beef Thai Rice Noodle",N01,6,0,1.58,0.00,0.00,0,0,1
1832,1,999349,6,999349056,"N03 P. Chick Thai Rice Noodle",N03,6,0,1.58,0.00,0.00,0,0,1
1833,1,999349,6,999349072,"N09 P. Beef Springy Noodle",N09,6,0,1.58,0.00,0.00,0,0,1
1834,1,999349,6,999349074,"N11 P. Chick Springy  Noodle",N11,6,0,1.58,0.00,0.00,0,0,1
1835,1,999349,6,999349094,"N14 D. Beef Thai Rice Noodle",N14,6,0,1.58,0.00,0.00,0,0,1
1836,1,999349,6,999349096,"N16 D. Chick Thai Rice Noodle",N16,6,0,1.58,0.00,0.00,0,0,1
1837,1,999349,6,999349490,"N22 D. Beef Thai Springgy Noodle",N22,6,0,1.58,0.00,0.00,0,0,1
1838,1,999349,6,999349500,"N24 D. Chick Thai Springgy Noodle",N24,6,0,1.58,0.00,0.00,0,0,1
1839,1,999349,6,999349581,"N37 Kuey Chap Chicken Rice Noodle",N37,6,0,1.58,0.00,0.00,0,0,1
1840,1,999349,6,999349582,"N38 Kuey Chap Chicken Springy Noodle",N38,6,0,1.58,0.00,0.00,0,0,1
1841,1,999349,6,999349585,"N41 Clear T. Chicken Rice Noodle",N41,6,0,1.58,0.00,0.00,0,0,1
1842,1,999349,6,999349586,"N42 Clear T. Chicken Springy Noodle",N42,6,0,1.58,0.00,0.00,0,0,1
1843,1,999349,6,999349587,"N43 Kuey Chap Beef Rice Noodle",N43,6,0,1.58,0.00,0.00,0,0,1
1844,1,999349,6,999349588,"N44 Kuey Chap Beef Springy Noodle",N44,6,0,1.58,0.00,0.00,0,0,1
1845,1,999349,6,999349589,"N45 Clear T. Beef Rice Noodle",N45,6,0,1.58,0.00,0.00,0,0,1
1846,1,999349,6,999349590,"N46 Clear T. Beef Springy Noodle",N46,6,0,1.58,0.00,0.00,0,0,1
1847,1,999349,6,999349617,"Y17 Dry T. Beef Thai R. Noodle",Y17,6,0,1.58,0.00,0.00,0,0,1
1848,1,999349,6,999349618,"Y18 Dry T. Beef Springy Noodle",Y18,6,0,1.58,0.00,0.00,0,0,1
1849,1,999349,6,999349619,"Y19 Dry T. Chicken Thai R. Noodle",Y19,6,0,1.58,0.00,0.00,0,0,1
1850,1,999349,6,999349620,"Y20 Dry T. Chicken Springy Noodle",Y20,6,0,1.58,0.00,0.00,0,0,1
1851,1,999349,6,999349624,"Y22 SUKI SOUP RICE BEEF NOODLE ",Y22,6,0,1.58,0.00,0.00,0,0,1
1852,1,999349,6,999349627,"Y23 SUKI SOUP BEEF SPRINGY NOODLE",Y23,6,0,1.58,0.00,0.00,0,0,1
1853,1,999349,6,999349630,"Y24 SUKI SOUP CHICK RICE NOODLE",Y24,6,0,1.58,0.00,0.00,0,0,1
1854,1,999349,6,999349633,"Y25 SUKI SOUP CHICK SPRINGY NOODLE",Y25,6,0,1.58,0.00,0.00,0,0,1
1855,1,999349,6,999349638,"A01 Fried Wanton Skin ",A01,6,0,1.58,0.00,0.00,0,0,1
1856,1,999349,6,999349374,"A02 Fried Chicken Skin ",A02,6,0,1.58,0.00,0.00,0,0,1
1857,1,999350,13,999350054,"N01 P. Beef Thai Rice Noodle",N01,13,0,1.46,0.00,0.00,0,0,1
1858,1,999350,13,999350056,"N03 P. Chick Thai Rice Noodle",N03,13,0,1.46,0.00,0.00,0,0,1
1859,1,999350,13,999350072,"N09 P. Beef Springy Noodle",N09,13,0,1.46,0.00,0.00,0,0,1
1860,1,999350,13,999350074,"N11 P. Chick Springy  Noodle",N11,13,0,1.46,0.00,0.00,0,0,1
1861,1,999350,13,999350094,"N14 D. Beef Thai Rice Noodle",N14,13,0,1.46,0.00,0.00,0,0,1
1862,1,999350,13,999350096,"N16 D. Chick Thai Rice Noodle",N16,13,0,1.46,0.00,0.00,0,0,1
1863,1,999350,13,999350490,"N22 D. Beef Thai Springgy Noodle",N22,13,0,1.46,0.00,0.00,0,0,1
1864,1,999350,13,999350500,"N24 D. Chick Thai Springgy Noodle",N24,13,0,1.46,0.00,0.00,0,0,1
1865,1,999350,13,999350581,"N37 Kuey Chap Chicken Rice Noodle",N37,13,0,1.46,0.00,0.00,0,0,1
1866,1,999350,13,999350582,"N38 Kuey Chap Chicken Springy Noodle",N38,13,0,1.46,0.00,0.00,0,0,1
1867,1,999350,13,999350585,"N41 Clear T. Chicken Rice Noodle",N41,13,0,1.46,0.00,0.00,0,0,1
1868,1,999350,13,999350586,"N42 Clear T. Chicken Springy Noodle",N42,13,0,1.46,0.00,0.00,0,0,1
1869,1,999350,13,999350587,"N43 Kuey Chap Beef Rice Noodle",N43,13,0,1.46,0.00,0.00,0,0,1
1870,1,999350,13,999350588,"N44 Kuey Chap Beef Springy Noodle",N44,13,0,1.46,0.00,0.00,0,0,1
1871,1,999350,13,999350589,"N45 Clear T. Beef Rice Noodle",N45,13,0,1.46,0.00,0.00,0,0,1
1872,1,999350,13,999350590,"N46 Clear T. Beef Springy Noodle",N46,13,0,1.46,0.00,0.00,0,0,1
1873,1,999350,13,999350617,"Y17 Dry T. Beef Thai R. Noodle",Y17,13,0,1.46,0.00,0.00,0,0,1
1874,1,999350,13,999350618,"Y18 Dry T. Beef Springy Noodle",Y18,13,0,1.46,0.00,0.00,0,0,1
1875,1,999350,13,999350619,"Y19 Dry T. Chicken Thai R. Noodle",Y19,13,0,1.46,0.00,0.00,0,0,1
1876,1,999350,13,999350620,"Y20 Dry T. Chicken Springy Noodle",Y20,13,0,1.46,0.00,0.00,0,0,1
1877,1,999350,13,999350624,"Y22 SUKI SOUP RICE BEEF NOODLE ",Y22,13,0,1.46,0.00,0.00,0,0,1
1878,1,999350,13,999350627,"Y23 SUKI SOUP BEEF SPRINGY NOODLE",Y23,13,0,1.46,0.00,0.00,0,0,1
1879,1,999350,13,999350630,"Y24 SUKI SOUP CHICK RICE NOODLE",Y24,13,0,1.46,0.00,0.00,0,0,1
1880,1,999350,13,999350633,"Y25 SUKI SOUP CHICK SPRINGY NOODLE",Y25,13,0,1.46,0.00,0.00,0,0,1
1881,1,999350,13,999350638,"A01 Fried Wanton Skin ",A01,13,0,1.46,0.00,0.00,0,0,1
1882,1,999351,20,999351054,"N01 P. Beef Thai Rice Noodle",N01,20,0,1.42,0.00,0.00,0,0,1
1883,1,999351,20,999351056,"N03 P. Chick Thai Rice Noodle",N03,20,0,1.42,0.00,0.00,0,0,1
1884,1,999351,20,999351072,"N09 P. Beef Springy Noodle",N09,20,0,1.42,0.00,0.00,0,0,1
1885,1,999351,20,999351074,"N11 P. Chick Springy  Noodle",N11,20,0,1.42,0.00,0.00,0,0,1
1886,1,999351,20,999351094,"N14 D. Beef Thai Rice Noodle",N14,20,0,1.42,0.00,0.00,0,0,1
1887,1,999351,20,999351096,"N16 D. Chick Thai Rice Noodle",N16,20,0,1.42,0.00,0.00,0,0,1
1888,1,999351,20,999351490,"N22 D. Beef Thai Springgy Noodle",N22,20,0,1.42,0.00,0.00,0,0,1
1889,1,999351,20,999351500,"N24 D. Chick Thai Springgy Noodle",N24,20,0,1.42,0.00,0.00,0,0,1
1890,1,999351,20,999351581,"N37 Kuey Chap Chicken Rice Noodle",N37,20,0,1.42,0.00,0.00,0,0,1
1891,1,999351,20,999351582,"N38 Kuey Chap Chicken Springy Noodle",N38,20,0,1.42,0.00,0.00,0,0,1
1892,1,999351,20,999351585,"N41 Clear T. Chicken Rice Noodle",N41,20,0,1.42,0.00,0.00,0,0,1
1893,1,999351,20,999351586,"N42 Clear T. Chicken Springy Noodle",N42,20,0,1.42,0.00,0.00,0,0,1
1894,1,999351,20,999351587,"N43 Kuey Chap Beef Rice Noodle",N43,20,0,1.42,0.00,0.00,0,0,1
1895,1,999351,20,999351588,"N44 Kuey Chap Beef Springy Noodle",N44,20,0,1.42,0.00,0.00,0,0,1
1896,1,999351,20,999351589,"N45 Clear T. Beef Rice Noodle",N45,20,0,1.42,0.00,0.00,0,0,1
1897,1,999351,20,999351590,"N46 Clear T. Beef Springy Noodle",N46,20,0,1.42,0.00,0.00,0,0,1
1898,1,999351,20,999351617,"Y17 Dry T. Beef Thai R. Noodle",Y17,20,0,1.42,0.00,0.00,0,0,1
1899,1,999351,20,999351618,"Y18 Dry T. Beef Springy Noodle",Y18,20,0,1.42,0.00,0.00,0,0,1
1900,1,999351,20,999351619,"Y19 Dry T. Chicken Thai R. Noodle",Y19,20,0,1.42,0.00,0.00,0,0,1
1901,1,999351,20,999351620,"Y20 Dry T. Chicken Springy Noodle",Y20,20,0,1.42,0.00,0.00,0,0,1
1902,1,999351,20,999351624,"Y22 SUKI SOUP RICE BEEF NOODLE ",Y22,20,0,1.42,0.00,0.00,0,0,1
1903,1,999351,20,999351627,"Y23 SUKI SOUP BEEF SPRINGY NOODLE",Y23,20,0,1.42,0.00,0.00,0,0,1
1904,1,999351,20,999351630,"Y24 SUKI SOUP CHICK RICE NOODLE",Y24,20,0,1.42,0.00,0.00,0,0,1
1905,1,999351,20,999351633,"Y25 SUKI SOUP CHICK SPRINGY NOODLE",Y25,20,0,1.42,0.00,0.00,0,0,1
1906,1,999351,20,999351638,"A01 Fried Wanton Skin ",A01,20,0,1.42,0.00,0.00,0,0,1
1907,1,999351,20,999351374,"A02 Fried Chicken Skin ",A02,20,0,1.42,0.00,0.00,0,0,1
1908,1,999350,13,999350374,"A02 Fried Chicken Skin ",A02,13,0,1.46,0.00,0.00,0,0,1
1909,1,999352,15,999352490,"N22 D. Beef Thai Springgy Noodle",N22,15,0,1.62,0.00,0.00,0,0,1
1910,1,999352,15,999352056,"N03 P. Chick Thai Rice Noodle",N03,15,0,1.62,0.00,0.00,0,0,1
1911,1,999352,15,999352582,"N38 Kuey Chap Chicken Springy Noodle",N38,15,0,1.62,0.00,0.00,0,0,1
1912,1,999352,15,999352627,"Y23 SUKI SOUP BEEF SPRINGY NOODLE",Y23,15,0,1.62,0.00,0.00,0,0,1
1913,1,999352,15,999352619,"Y19 Dry T. Chicken Thai R. Noodle",Y19,15,0,1.62,0.00,0.00,0,0,1
1914,1,999352,15,999352500,"N24 D. Chick Thai Springgy Noodle",N24,15,0,1.62,0.00,0.00,0,0,1
1915,1,999352,15,999352587,"N43 Kuey Chap Beef Rice Noodle",N43,15,0,1.62,0.00,0.00,0,0,1
1916,1,999352,15,999352618,"Y18 Dry T. Beef Springy Noodle",Y18,15,0,1.62,0.00,0.00,0,0,1
1917,1,999352,15,999352617,"Y17 Dry T. Beef Thai R. Noodle",Y17,15,0,1.62,0.00,0.00,0,0,1
1918,1,999352,15,999352589,"N45 Clear T. Beef Rice Noodle",N45,15,0,1.62,0.00,0.00,0,0,1
1919,4,999352,3,999352033,"B01 Thai Iced Tea",B01,3,0,6.87,0.00,0.00,0,0,1
1920,1,999352,15,999352586,"N42 Clear T. Chicken Springy Noodle",N42,15,0,1.62,0.00,0.00,0,0,1
1921,1,999352,15,999352620,"Y20 Dry T. Chicken Springy Noodle",Y20,15,0,1.62,0.00,0.00,0,0,1
1922,1,999352,15,999352581,"N37 Kuey Chap Chicken Rice Noodle",N37,15,0,1.62,0.00,0.00,0,0,1
1923,3,999352,1,999352636,"F00 No Side Dish",F00,1,0,0.00,0.00,0.00,0,0,1
1924,4,999352,3,999352036,"B04 Thai Iced Lemon Tea",B04,3,0,6.87,0.00,0.00,0,0,1
1925,1,999352,15,999352633,"Y25 SUKI SOUP CHICK SPRINGY NOODLE",Y25,15,0,1.62,0.00,0.00,0,0,1
1926,1,999352,15,999352630,"Y24 SUKI SOUP CHICK RICE NOODLE",Y24,15,0,1.62,0.00,0.00,0,0,1
1927,4,999352,3,999352034,"B02 Thai Iced Coffee",B02,3,0,6.87,0.00,0.00,0,0,1
1928,1,999352,15,999352094,"N14 D. Beef Thai Rice Noodle",N14,15,0,1.62,0.00,0.00,0,0,1
1929,1,999352,15,999352096,"N16 D. Chick Thai Rice Noodle",N16,15,0,1.62,0.00,0.00,0,0,1
1930,1,999352,15,999352590,"N46 Clear T. Beef Springy Noodle",N46,15,0,1.62,0.00,0.00,0,0,1
1931,1,999352,15,999352074,"N11 P. Chick Springy  Noodle",N11,15,0,1.62,0.00,0.00,0,0,1
1932,1,999352,15,999352054,"N01 P. Beef Thai Rice Noodle",N01,15,0,1.62,0.00,0.00,0,0,1
1933,3,999352,1,999352052,"F12 Sangkaya Steamed Bread",F12,1,0,0.00,5.00,0.00,0,0,1
1934,10,999352,15,999352369,"A01 Fried Wanton Skin ",A01,15,0,1.62,0.00,0.00,0,0,1
1935,1,999352,15,999352585,"N41 Clear T. Chicken Rice Noodle",N41,15,0,1.62,0.00,0.00,0,0,1
1936,1,999352,15,999352588,"N44 Kuey Chap Beef Springy Noodle",N44,15,0,1.62,0.00,0.00,0,0,1
1937,3,999352,1,999352053,"F13 Ayam Legend",F13,1,0,0.00,7.00,0.00,0,0,1
1938,1,999352,15,999352624,"Y22 SUKI SOUP RICE BEEF NOODLE ",Y22,15,0,1.62,0.00,0.00,0,0,1
1939,4,999352,3,999352035,"B03 Thai Iced Green Tea",B03,3,0,6.87,0.00,0.00,0,0,1
1940,10,999352,15,999352374,"A02 Fried Chicken Skin ",A02,15,0,1.62,0.00,0.00,0,0,1
1941,1,999352,15,999352072,"N09 P. Beef Springy Noodle",N09,15,0,1.62,0.00,0.00,0,0,1
1942,4,999353,1,999353033,"B01 Thai Iced Tea",B01,1,0,7.30,2.50,0.00,0,0,1
1943,4,999353,1,999353034,"B02 Thai Iced Coffee",B02,1,0,7.30,2.50,0.00,0,0,1
1944,4,999353,1,999353035,"B03 Thai Iced Green Tea",B03,1,0,7.30,2.50,0.00,0,0,1
1945,4,999353,1,999353036,"B04 Thai Iced Lemon Tea",B04,1,0,7.30,2.50,0.00,0,0,1
1946,4,999353,1,999353411,"B18 Mango Smoothie",B18,1,0,4.80,0.00,0.00,0,0,1
1947,4,999353,1,999353133,"B21 Blue Butterfly Pea",B21,1,0,4.80,0.00,0.00,0,0,1
1948,4,999353,1,999353535,"B29 Roselle Tea",B29,1,0,4.80,0.00,0.00,0,0,1
1949,1,999353,6,999353054,"N01 P. Beef Thai Rice Noodle",N01,6,0,1.76,0.00,0.00,0,0,1
1950,1,999353,6,999353056,"N03 P. Chick Thai Rice Noodle",N03,6,0,1.76,0.00,0.00,0,0,1
1951,1,999353,6,999353072,"N09 P. Beef Springy Noodle",N09,6,0,1.76,0.00,0.00,0,0,1
1952,1,999353,6,999353074,"N11 P. Chick Springy  Noodle",N11,6,0,1.76,0.00,0.00,0,0,1
1953,1,999353,6,999353581,"N37 Kuey Chap Chicken Rice Noodle",N37,6,0,1.76,0.00,0.00,0,0,1
1954,1,999353,6,999353582,"N38 Kuey Chap Chicken Springy Noodle",N38,6,0,1.76,0.00,0.00,0,0,1
1955,1,999353,6,999353585,"N41 Clear T. Chicken Rice Noodle",N41,6,0,1.76,0.00,0.00,0,0,1
1956,1,999353,6,999353586,"N42 Clear T. Chicken Springy Noodle",N42,6,0,1.76,0.00,0.00,0,0,1
1957,1,999353,6,999353587,"N43 Kuey Chap Beef Rice Noodle",N43,6,0,1.76,0.00,0.00,0,0,1
1958,1,999353,6,999353588,"N44 Kuey Chap Beef Springy Noodle",N44,6,0,1.76,0.00,0.00,0,0,1
1959,1,999353,6,999353589,"N45 Clear T. Beef Rice Noodle",N45,6,0,1.76,0.00,0.00,0,0,1
